Comment,Label,Comment_clean,Label_id
editor thuu.. yen karmam da panni vachurukka intha teaser la .. kandraviyana filter .. karumamana editing .. ithula filter ku sound vera .. evlo alaga pannirukalam .. thuu .. last time DSP sothappalna ..intha time editor sothappal panni vachurukaan ..,HATE,editor thuu.. yen karmam da panni vachurukka intha teaser la .. kandraviyana filter .. karumamana editing .. ithula filter ku sound vera .. evlo alaga pannirukalam .. thuu .. last time dsp sothappalna ..intha time editor sothappal panni vachurukaan ..,1.0
படத்தில் நடித்த அனைவரும் மனிதர்கள் தான் ஆக படம் வெற்றி பெற வாழ்த்துக்கள்,NON_HATE,படத்தில் நடித்த அனைவரும் மனிதர்கள் தான் ஆக படம் வெற்றி பெற வாழ்த்துக்கள்,0.0
Dislike pannuna 7.5k paerum rajini makkal mandram baadungala thaan iruppanunga..andha naiyae BJP eduppu..adhukku ivanunga ellam thuduppu,HATE,dislike pannuna 7.5k paerum rajini makkal mandram baadungala thaan iruppanunga..andha naiyae bjp eduppu..adhukku ivanunga ellam thuduppu,1.0
Trailer release aaki 16 days aakuthu. Indai varaikkum srilankala trending fifty kulla thaan itukkuthu,HATE,trailer release aaki 16 days aakuthu. indai varaikkum srilankala trending fifty kulla thaan itukkuthu,1.0
ipdi patta trailer la epdida vekkamae illa ma dislike panringa..anna fans,HATE,ipdi patta trailer la epdida vekkamae illa ma dislike panringa..anna fans,1.0
Verithanam  savuratha irundha sanda potu savanum ithaa Kola mass,HATE,verithanam  savuratha irundha sanda potu savanum ithaa kola mass,1.0
Paa ..look and style vera level thalaivaa,NON_HATE,paa ..look and style vera level thalaivaa,0.0
Padam veliya vanthaa hit.. And win,NON_HATE,padam veliya vanthaa hit.. and win,0.0
super stars jammed packed in Petta movie semma!,NON_HATE,super stars jammed packed in petta movie semma!,0.0
கொங்கு நாட்டின் சார்பாக இப்படம் வெற்றி பெற வாழ்த்துகள்,NON_HATE,கொங்கு நாட்டின் சார்பாக இப்படம் வெற்றி பெற வாழ்த்துகள்,0.0
Maass thala ..ipati neraiya nerarya neraiya neraiya neraiya iruku mass speech thala,NON_HATE,maass thala ..ipati neraiya nerarya neraiya neraiya neraiya iruku mass speech thala,0.0
அனைத்து செட்டியார்கள் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்.!,NON_HATE,அனைத்து செட்டியார்கள் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்.!,0.0
2.0 super star rajinikanth sir amazing,NON_HATE,2.0 super star rajinikanth sir amazing,0.0
Jst 250k likes need  To hit 1M likes  Ajithiyanss come on,NON_HATE,jst 250k likes need  to hit 1m likes  ajithiyanss come on,0.0
730k likes reached aairuku pangalingala adichi thookalamaa ‍‍,NON_HATE,730k likes reached aairuku pangalingala adichi thookalamaa ‍‍,0.0
vasul mannan getayathu Weltu Weltu.. vasul manna  days.. .. VIJAY daa..,NON_HATE,vasul mannan getayathu weltu weltu.. vasul manna  days.. .. vijay daa..,0.0
காம வெறியர்களும் கட்டப்பஞ்சாயத்து செய்பவர்களும் களவாணி பயல்களும் நிறைந்திருக்கும் விடுதலை சிறுத்தைகள் கட்சிக்கு ஒரு சரியான செருப்படி தருவது இந்த திரௌபதி திரைப்படம் என்பதில் சந்தேகமே இல்லை இந்தத் திரைப்படம் வெற்றிபெற என்னுடைய மனப்பூர்வமான வாழ்த்துக்கள்,NON_HATE,காம வெறியர்களும் கட்டப்பஞ்சாயத்து செய்பவர்களும் களவாணி பயல்களும் நிறைந்திருக்கும் விடுதலை சிறுத்தைகள் கட்சிக்கு ஒரு சரியான செருப்படி தருவது இந்த திரௌபதி திரைப்படம் என்பதில் சந்தேகமே இல்லை இந்தத் திரைப்படம் வெற்றிபெற என்னுடைய மனப்பூர்வமான வாழ்த்துக்கள்,0.0
Trailer veriyattam but that names ( kamarajar ) solra scene than sirippu vanthurichu padathula pakkalam,NON_HATE,trailer veriyattam but that names ( kamarajar ) solra scene than sirippu vanthurichu padathula pakkalam,0.0
Yarupaa antha dislikesuu..  Antha tirumavalan p**pulligoo la tha erupanunga,HATE,yarupaa antha dislikesuu..  antha tirumavalan p**pulligoo la tha erupanunga,1.0
வேற லெவல் தலைவா ட்ரைலர் வெறித்தனம் Overloded  #NGKTrilarMass,NON_HATE,வேற லெவல் தலைவா ட்ரைலர் வெறித்தனம் overloded  #ngktrilarmass,0.0
Ennappa comedya irukudhu  Very funny..,HATE,ennappa comedya irukudhu  very funny..,1.0
Thalaivaa  celebration started  Love u Thalaivaa,NON_HATE,thalaivaa  celebration started  love u thalaivaa,0.0
Wow 100k likes bring it to 150k likes,NON_HATE,wow 100k likes bring it to 150k likes,0.0
Pppaa vera leval ji.. waiting for a movie..verithanama irukka poguthu ..engalukku Mannu ponnu rendume mukkiyam..semma dialogue..,NON_HATE,pppaa vera leval ji.. waiting for a movie..verithanama irukka poguthu ..engalukku mannu ponnu rendume mukkiyam..semma dialogue..,0.0
Yogi sema Vijay mathiriye apdeye mimicry pandra pola super..,NON_HATE,yogi sema vijay mathiriye apdeye mimicry pandra pola super..,0.0
I am waitng for Anna,NON_HATE,i am waitng for anna,0.0
Marana mass Onnum Panna mudiyathu style king is back.,NON_HATE,marana mass onnum panna mudiyathu style king is back.,0.0
"Gommala Ennada ellam comments Jaathi Peru vachu vazhthukal podreenga .. Sethathuku aprm kooda Jaathi Peru vachah ungala edupanga.. Ungaluku ADMK , DMK veh namitu poidalam da",HATE,"gommala ennada ellam comments jaathi peru vachu vazhthukal podreenga .. sethathuku aprm kooda jaathi peru vachah ungala edupanga.. ungaluku admk , dmk veh namitu poidalam da",1.0
niga flight a over take panuvigala..,NON_HATE,niga flight a over take panuvigala..,0.0
Amma I'm a big fan of Amma(Jay Lalita mam),NON_HATE,amma i'm a big fan of amma(jay lalita mam),0.0
"இந்த மண்ண நேசிக்கிற ஒவ்வொரு சாதிகாரனும், உங்க பின்னாடி நிப்போம்.  என்ன இந்த திராவிட கூட்டமும் நாடக கம்பெனி குரூப்ம் நம்மள சாதி வெறியைங்கனு சொல்லும்.  நம்ம மண்ணுக்காகவும் பொண்ணுக்காகவும் சாதி வெறியனா இருந்தா தப்பில்ல பாத்துக்கலாம். #திரெளபதி",NON_HATE,"இந்த மண்ண நேசிக்கிற ஒவ்வொரு சாதிகாரனும், உங்க பின்னாடி நிப்போம்.  என்ன இந்த திராவிட கூட்டமும் நாடக கம்பெனி குரூப்ம் நம்மள சாதி வெறியைங்கனு சொல்லும்.  நம்ம மண்ணுக்காகவும் பொண்ணுக்காகவும் சாதி வெறியனா இருந்தா தப்பில்ல பாத்துக்கலாம். #திரெளபதி",0.0
Any Makkal selvan VJS fans here,NON_HATE,any makkal selvan vjs fans here,0.0
Daily morning 10 times minimum pakuravanga like me,NON_HATE,daily morning 10 times minimum pakuravanga like me,0.0
"santhanam Anna Mass masla movie ., str Anna fans",NON_HATE,"santhanam anna mass masla movie ., str anna fans",0.0
Sama Sama Sama Sama.. Movie hum ipadi iruntha Sama Sama Sama🥰🥰..luv u. Ravi bro,NON_HATE,sama sama sama sama.. movie hum ipadi iruntha sama sama sama🥰🥰..luv u. ravi bro,0.0
Yarayellam FDFS ppga ippove ready agitinga,NON_HATE,yarayellam fdfs ppga ippove ready agitinga,0.0
52 sec la pathavanga like podunga,NON_HATE,52 sec la pathavanga like podunga,0.0
daii un Fans ah Ipadii kathara vachuttiye da Dewali athuvuma Oru nalla teaser'ahyachum unnala kudukka Mudiyalaiye ..  Azhathinga Azhathinga Ena Pantrathu vj ku acting than varathunu Sonna Purunjukkava Poguthu..  suma nalla iruku daw Oru kodi Daww teasr'ku nu Poye vadaii Sudunga,HATE,daii un fans ah ipadii kathara vachuttiye da dewali athuvuma oru nalla teaser'ahyachum unnala kudukka mudiyalaiye ..  azhathinga azhathinga ena pantrathu vj ku acting than varathunu sonna purunjukkava poguthu..  suma nalla iruku daw oru kodi daww teasr'ku nu poye vadaii sudunga,1.0
Release dateku wait panndravanga Oru like podunga,NON_HATE,release dateku wait panndravanga oru like podunga,0.0
PADATHUKKU LOOSU KOODHEE NU PERU VECHIRKALAAMM..APT AH IRUNDHIRUKKUM,HATE,padathukku loosu koodhee nu peru vechirkalaamm..apt ah irundhirukkum,1.0
Siva mela viswasam kaati yen yengala asinga paduthureenge. Thala climax vera level .,HATE,siva mela viswasam kaati yen yengala asinga paduthureenge. thala climax vera level .,1.0
உதயநிதி ஸ்டாலின் அவர்களின் புதிய தோற்றம் வரவேற்கத்தக்கது திரையரங்கில் காண எதிர்நோக்கி இருக்கின்றன..,NON_HATE,உதயநிதி ஸ்டாலின் அவர்களின் புதிய தோற்றம் வரவேற்கத்தக்கது திரையரங்கில் காண எதிர்நோக்கி இருக்கின்றன..,0.0
Omg soo smart.. gethu thalaa marana mass,NON_HATE,omg soo smart.. gethu thalaa marana mass,0.0
உலகத்தில் உள்ள அனைத்து தமிழ் மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்..,NON_HATE,உலகத்தில் உள்ள அனைத்து தமிழ் மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்..,0.0
Suriya Anna carrier la ithu miga mukkiyamana movie yaka irukkum,NON_HATE,suriya anna carrier la ithu miga mukkiyamana movie yaka irukkum,0.0
இந்த படத்தோடு ஹிரோ தல அஜித்  சொந்தகார்,NON_HATE,இந்த படத்தோடு ஹிரோ தல அஜித்  சொந்தகார்,0.0
Teaser la irundhadha apdiye trailer la potrukinga..avlo lam nalla ila.. So sad,HATE,teaser la irundhadha apdiye trailer la potrukinga..avlo lam nalla ila.. so sad,1.0
Friend na Facebook like kudugarava illa..life kudugarava..mass 2020 la best..,NON_HATE,friend na facebook like kudugarava illa..life kudugarava..mass 2020 la best..,0.0
iam surya fan but thala  ajith padam vera levalla irukkappohuthu,NON_HATE,iam surya fan but thala  ajith padam vera levalla irukkappohuthu,0.0
